email,url
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/mlb/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/womens-college-basketball/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/little-league-world-series/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/golf/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/f1/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/soccer/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/nba/
"investor.line@lntmf.co.in,investor.line@lntmf.co.in",https://www.paytmmoney.com/mutual-funds/scheme/lnt-emerging-businesses-fund-direct-growth/inf917k01qa1
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/college-sports/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/nfl/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/chalk/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/mma/
"service@templeton.com,service@templeton.com",https://www.paytmmoney.com/mutual-funds/scheme/franklin-india-smaller-companies-direct-fund-growth/inf090i01iq4
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/mens-college-basketball/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/boxing/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com/college-football/
"ESPN_PLUS.logo@2x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png,ESPN_PLUS.logo@2x.png,bkg-blur@3x.png",https://www.espn.com
"mutual@kotak.com,mutual@kotak.com",https://www.paytmmoney.com/mutual-funds/scheme/kotak-standard-multicap-fund-direct-growth/inf174k01ls2
"customercare@miraeassetmf.co.in,customercare@miraeassetmf.co.in",https://www.paytmmoney.com/mutual-funds/scheme/mirae-asset-emerging-bluechip-fund-direct-growth/inf769k01bi1
"customer.delight@sbimf.com,customer.delight@sbimf.com",https://www.paytmmoney.com/mutual-funds/scheme/sbi-bluechip-direct-plan-growth/inf200k01qx4
"investor.line@lntmf.co.in,investor.line@lntmf.co.in",https://www.paytmmoney.com/mutual-funds/scheme/lnt-india-value-fund-direct-growth/inf917k01hd4
"customer_care@nipponindiamf.com,customer_care@nipponindiamf.com",https://www.paytmmoney.com/mutual-funds/scheme/reliance-small-cap-fund-direct-growth/inf204k01k15
"investormf@idfc.com,website@3x.png,investormf@idfc.com",https://www.paytmmoney.com/mutual-funds/amc/idfc-mutual-fund
"mutual@kotak.com,twitter@3x.png,website@3x.png,mutual@kotak.com",https://www.paytmmoney.com/mutual-funds/amc/kotak-mahindra-mutual-fund
"getintouch@axismf.com,customerservice@axismf.com,twitter@3x.png,website@3x.png,getintouch@axismf.com,customerservice@axismf.com",https://www.paytmmoney.com/mutual-funds/amc/axis-mutual-fund
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/sci-fi
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/mystery
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/adventure
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/horror
"investor.line@lntmf.co.in,facebook@3x.png,twitter@3x.png,website@3x.png,linkedin@3x.png,investor.line@lntmf.co.in",https://www.paytmmoney.com/mutual-funds/amc/lnt-mutual-fund
website@3x.png,https://www.paytmmoney.com/mutual-funds/amc/hdfc-mutual-fund
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/comedy
"customerservices@sundarammutual.com,website@3x.png,customerservices@sundarammutual.com",https://www.paytmmoney.com/mutual-funds/amc/sundaram-mutual-fund
"customer.delight@sbimf.com,twitter@3x.png,website@3x.png,customer.delight@sbimf.com",https://www.paytmmoney.com/mutual-funds/amc/sbi-mutual-fund
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/romantic
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/animation
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/fantasy
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/sport
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/action
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/thriller
"invest@uti.co.in,facebook@3x.png,twitter@3x.png,website@3x.png,linkedin@3x.png,invest@uti.co.in",https://www.paytmmoney.com/mutual-funds/amc/uti-mutual-fund
"enquiry@icicipruamc.com,twitter@3x.png,website@3x.png,enquiry@icicipruamc.com",https://www.paytmmoney.com/mutual-funds/amc/icici-prudential-mutual-fund
"getintouch@axismf.com,customerservice@axismf.com,getintouch@axismf.com,customerservice@axismf.com",https://www.paytmmoney.com/mutual-funds/scheme/axis-long-term-equity-direct-plan-growth/inf846k01ew2
"blog@3x.png,twitter@3x.png,website@3x.png",https://www.paytmmoney.com/mutual-funds/amc/aditya-birla-sun-life-mutual-fund
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/history
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/drama
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/marathi
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/biography
cybercell@paytm.com,https://paytm.com/amusement-parks/hyderabad
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/hindi
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/tamil
"Debt_bg02@3x.png,Balanced_bg01@3x.png,Balanced_bg04@3x.png,Balanced_bg01@3x.png,Equity_bg03@3x.png,Debt_bg01@3x.png,Balanced_bg02@3x.png,Equity_bg01@3x.png,Debt_bg01@3x.png,Debt_bg04@3x.png,Equity_bg01@3x.png,Balanced_bg03@3x.png,Debt_bg03@3x.png,Equity_bg04@3x.png,Equity_bg04@3x.png,Balanced_bg02@3x.png,Debt_bg01@3x.png,Debt_bg03@3x.png,Debt_bg02@3x.png,Balanced_bg01@3x.png,Equity_bg01@3x.png,Equity_bg01@3x.png,Equity_bg03@3x.png,Equity_bg02@3x.png,Debt_bg04@3x.png,Debt_bg01@3x.png,Debt_bg01@3x.png,Equity_bg02@3x.png,Debt_bg04@3x.png,Debt_bg04@3x.png,Equity_bg03@3x.png,Debt_bg02@3x.png,Balanced_bg03@3x.png,Equity_bg02@3x.png,Debt_bg03@3x.png,Equity_bg04@3x.png,Equity_bg03@3x.png,Debt_bg02@3x.png,Equity_bg02@3x.png,Equity_bg01@3x.png,Equity_bg04@3x.png,Debt_bg03@3x.png,Equity_bg02@3x.png",https://www.paytmmoney.com/mutual-funds/balanced-funds
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/telugu
cybercell@paytm.com,https://paytm.com/amusement-parks/bengaluru
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/english
cybercell@paytm.com,https://paytm.com/amusement-parks/kolkata
cybercell@paytm.com,https://paytm.com/amusement-parks/noida
cybercell@paytm.com,https://paytm.com/amusement-parks/goa
cybercell@paytm.com,https://paytm.com/amusement-parks/gurgaon
cybercell@paytm.com,https://paytm.com/amusement-parks/pune
cybercell@paytm.com,https://paytm.com/amusement-parks/chennai
cybercell@paytm.com,https://paytm.com/amusement-parks/lonavala
cybercell@paytm.com,https://paytm.com/amusement-parks/mumbai
cybercell@paytm.com,https://paytm.com/events/chandigarh
cybercell@paytm.com,https://paytm.com/amusement-parks/delhi-ncr
cybercell@paytm.com,https://paytm.com/events/kolkata
cybercell@paytm.com,https://paytm.com/events/goa
cybercell@paytm.com,https://paytm.com/events/hyderabad
cybercell@paytm.com,https://paytm.com/events/chennai
cybercell@paytm.com,https://paytm.com/events/pune
cybercell@paytm.com,https://paytm.com/events/bengaluru
cybercell@paytm.com,https://paytm.com/events/delhi-ncr
cybercell@paytm.com,https://paytm.com/events/mumbai
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/irctc-account-login
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/railway-reservation-cancellation
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/tatkal-railway-reservation
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/train-running-status
"etickets@irctc.co.in,etickets@irctc.co.in,etickets@irctc.co.in,etickets@irctc.co.in,cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/railway-enquiry
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/chennai-to-bangalore-trains
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/mysore-to-bangalore-trains
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/ajmer-to-jaipur-trains
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/ahmedabad-to-mumbai-trains
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/pune-to-bengaluru-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/bengaluru-to-mumbai-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/chennai-to-mumbai-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/bengaluru-to-goa-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/pune-to-delhi-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/mumbai-to-goa-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/delhi-to-goa-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/mumbai-to-chennai-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/hyderabad-to-delhi-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/mumbai-to-bengaluru-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/delhi-to-kolkata-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/bengaluru-to-delhi-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/mumbai-to-delhi-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/ahmedabad-to-mumbai-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/delhi-to-chandigarh-booking
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/pune-to-goa-booking
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/delhi-to-manali-booking
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/pune-to-bengaluru-booking
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/hyderabad-to-guntur-booking
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/delhi-to-jaipur-booking
"forward@2x.png,cybercell@paytm.com",https://paytm.com:443/offer/bus-tickets/
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/vijayawada-to-hyderabad-booking
cybercell@paytm.com,https://paytm.com/movies/vizag
cybercell@paytm.com,https://paytm.com/movies/jaipur
cybercell@paytm.com,https://paytm.com/movies/chandigarh
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/indore-to-bhopal-booking
cybercell@paytm.com,https://paytm.com/movies/gurgaon
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/bengaluru-to-pune-booking
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/chennai-to-coimbatore-booking
cybercell@paytm.com,https://paytm.com/movies/ahmedabad
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/mumbai-to-bengaluru-booking
cybercell@paytm.com,https://paytm.com/movies/kolkata
cybercell@paytm.com,https://paytm.com/movies/pune
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/bengaluru-to-goa-booking
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/chennai-to-bengaluru-booking
cybercell@paytm.com,https://paytm.com/movies/mumbai
cybercell@paytm.com,https://paytm.com/movies/hyderabad
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/hyderabad-to-bengaluru-booking
cybercell@paytm.com,https://paytm.com/movies/chennai
cybercell@paytm.com,https://paytm.com/movies/bengaluru
cybercell@paytm.com,https://paytm.com/movies/delhi-ncr
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/bengaluru-to-chennai-booking
cybercell@paytm.com,https://paytm.com/devotion/vrindavan-chandrodaya-mandir
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/bus-tickets/bengaluru-to-hyderabad-booking
cybercell@paytm.com,https://paytm.com/devotion/nizamuddin-dargah
cybercell@paytm.com,https://paytm.com/devotion/shree-kashi-vishwanath-mandir-trust
cybercell@paytm.com,https://paytm.com/devotion/somnath-temple
cybercell@paytm.com,https://paytm.com/devotion/shri-kedarnath-temple
cybercell@paytm.com,https://paytm.com/devotion/shri-badrinath-temple
cybercell@paytm.com,https://paytm.com/devotion/shree-lenyadri-ganpati-devsthan-trust
cybercell@paytm.com,https://paytm.com/devotion/dargah-hazrat-kamaluddin
cybercell@paytm.com,https://paytm.com/devotion/iskcon-bangalore
cybercell@paytm.com,https://paytm.com/cabletv-recharge/ucn-tv
cybercell@paytm.com,https://paytm.com/devotion/lalbaugcha-raja-ganpati
cybercell@paytm.com,https://paytm.com/cabletv-recharge/incable-digital-tv
cybercell@paytm.com,https://paytm.com/cabletv-recharge/icc-network
cybercell@paytm.com,https://paytm.com/devotion/banke-bihari-vrindavan
cybercell@paytm.com,https://paytm.com/cabletv-recharge/hathway
cybercell@paytm.com,https://paytm.com/cabletv-recharge/act-digital-tv
cybercell@paytm.com,https://paytm.com/cabletv-recharge/gtpl-cable-tv
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment/indusind-bank
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/universal-sompo-general-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/tata-aia-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/the-oriental-insurance-company
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/star-union-dai-ichi-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/shriram-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/star-health-and-allied-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/shriram-general-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/sbi-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/sbi-general-insurance-limited
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/royal-sundaram-general-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/religare-health-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/lic-of-india
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/reliance-nippon-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/reliance-general-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/pramerica-life-insurance-limited
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/magma-hdi-general-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/max-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/iffco-tokio-general-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/idbi-federal-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/indiafirst-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/icici-prudential-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/hdfc-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/hdfc-ergo-general-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/future-generali-india-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/future-generali-india-general-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/edelweiss-tokio-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/exide-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/bharti-axa-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/canara-hsbc-obc-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/bajaj-allianz-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/aegon-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/aditya-birla-sun-life-insurance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/i2i-funding
cybercell@paytm.com,https://paytm.com/loan-emi-payment/ziploan
cybercell@paytm.com,https://paytm.com/loan-emi-payment/wheelsemi
cybercell@paytm.com,https://paytm.com/loan-emi-payment/volkswagen-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/ujjivan-small-finance-bank
cybercell@paytm.com,https://paytm.com/loan-emi-payment/tribe3
cybercell@paytm.com,https://paytm.com/loan-emi-payment/toyota-financial-services
cybercell@paytm.com,https://paytm.com/loan-emi-payment/tvs-credit-services-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/tata-capital-financial-services-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/snapmint
cybercell@paytm.com,https://paytm.com/loan-emi-payment/shriram-transport-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/small-business-fincredit-india
cybercell@paytm.com,https://paytm.com/loan-emi-payment/shriram-housing-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/paisadukan
cybercell@paytm.com,https://paytm.com/loan-emi-payment/pnb-housing-finance-ltd
cybercell@paytm.com,https://paytm.com/loan-emi-payment/neev-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/nikon
"customercare@muthoot.com,cybercell@paytm.com",https://paytm.com/loan-emi-payment/muthoot-fincorp-ltd
cybercell@paytm.com,https://paytm.com/loan-emi-payment/motilal-oswal-home-finance-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/manappuram
"customercare@magma.co.in,cybercell@paytm.com",https://paytm.com/loan-emi-payment/magma-fincorp-ltd
cybercell@paytm.com,https://paytm.com/loan-emi-payment/mas-financial-services-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/loksuvidha
cybercell@paytm.com,https://paytm.com/loan-emi-payment/loantap
cybercell@paytm.com,https://paytm.com/loan-emi-payment/mas-rural-housing-mortgage-finance-ltd
cybercell@paytm.com,https://paytm.com/loan-emi-payment/loan-through-paytm
cybercell@paytm.com,https://paytm.com/loan-emi-payment/l-t-housing-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/lendenclub
cybercell@paytm.com,https://paytm.com/loan-emi-payment/kosamattam-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/kissht
cybercell@paytm.com,https://paytm.com/loan-emi-payment/l-t-finance-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/indiashelter-housing-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/home-credit
cybercell@paytm.com,https://paytm.com/loan-emi-payment/indiabulls-consumer-finance-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/hdfc-bank-ltd
"customer.support@hdbfs.com,cybercell@paytm.com",https://paytm.com/loan-emi-payment/hdb-financial-services
cybercell@paytm.com,https://paytm.com/loan-emi-payment/idfc-first-bank-limited
"homeloans@indiabulls.com,cybercell@paytm.com",https://paytm.com/loan-emi-payment/indiabulls-housing-finance
"customer.care@herofincorp.com,cybercell@paytm.com",https://paytm.com/loan-emi-payment/hero-fincorp
cybercell@paytm.com,https://paytm.com/loan-emi-payment/hdfc-home-loan
cybercell@paytm.com,https://paytm.com/loan-emi-payment/fullerton-india
cybercell@paytm.com,https://paytm.com/loan-emi-payment/flexsalary
cybercell@paytm.com,https://paytm.com/loan-emi-payment/fintree-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/dewan-housing-finance-corporation-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/faircent
cybercell@paytm.com,https://paytm.com/loan-emi-payment/ess-kay-fincorp
cybercell@paytm.com,https://paytm.com/loan-emi-payment/dmi-hfc
cybercell@paytm.com,https://paytm.com/loan-emi-payment/credit-fair
cybercell@paytm.com,https://paytm.com/loan-emi-payment/dmi-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/credy
cybercell@paytm.com,https://paytm.com/loan-emi-payment/capri-global-housing-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/capri-global-capital-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/capital-float
cybercell@paytm.com,https://paytm.com/loan-emi-payment/cholamandalam
cybercell@paytm.com,https://paytm.com/loan-emi-payment/bussan-auto-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/bajaj-auto-finance
cybercell@paytm.com,https://paytm.com/loan-emi-payment/bajaj-finance-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/aditya-birla-housing-finance-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/achiievers-gold-loan
cybercell@paytm.com,https://paytm.com/loan-emi-payment/aditya-birla-capital
cybercell@paytm.com,https://paytm.com/loan-emi-payment/au-small-finance-bank-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/aavas-financiers
cybercell@paytm.com,https://paytm.com/loan-emi-payment/aeon-credit
cybercell@paytm.com,https://paytm.com/toll-tag-recharge/nice-e-pay
cybercell@paytm.com,https://paytm.com/toll-tag-recharge/rajiv-gandhi-sea-link
cybercell@paytm.com,https://paytm.com/toll-tag-recharge/mep-mumbai-entry-exit-points
cybercell@paytm.com,https://paytm.com/toll-tag-recharge/bangalore-elevated-tollway-pvt-ltd-betpl
cybercell@paytm.com,https://paytm.com/municipal-payments/vasai-virar-city-municipal-corporation
cybercell@paytm.com,https://paytm.com/municipal-payments/vijayapura-city-corporation
cybercell@paytm.com,https://paytm.com/municipal-payments/shivamogga-city-corporation
cybercell@paytm.com,https://paytm.com/municipal-payments/pune-municipal-corporation
cybercell@paytm.com,https://paytm.com/municipal-payments/patna-municipal-corporation
cybercell@paytm.com,https://paytm.com/municipal-payments/nagar-nigam-aligarh
cybercell@paytm.com,https://paytm.com/municipal-payments/nanded-waghala-city-municipal-corporation
cybercell@paytm.com,https://paytm.com/municipal-payments/municipal-corporation-of-sonepat
cybercell@paytm.com,https://paytm.com/municipal-payments/municipal-corporation-of-gurugram-mcg
cybercell@paytm.com,https://paytm.com/municipal-payments/municipal-corporation-of-karnal
cybercell@paytm.com,https://paytm.com/municipal-payments/municipal-corporation-of-panchkula
cybercell@paytm.com,https://paytm.com/municipal-payments/municipal-corporation-of-faridabad
cybercell@paytm.com,https://paytm.com/municipal-payments/lansdowne-tax-payment
cybercell@paytm.com,https://paytm.com/municipal-payments/greater-warangal-municipal-corporation
cybercell@paytm.com,https://paytm.com/municipal-payments/greater-visakhapatnam-municipal-corporation-gvmc
cybercell@paytm.com,https://paytm.com/municipal-payments/greater-chennai-corporation
cybercell@paytm.com,https://paytm.com/municipal-payments/bilaspur-municipal-corporation-chattisgarh
cybercell@paytm.com,https://paytm.com/municipal-payments/belagavi-city-corporation
cybercell@paytm.com,https://paytm.com/metro-card-recharge/hyderabad-metro
cybercell@paytm.com,https://paytm.com/water-bill-payment/urban-improvement-trust-uit-bhiwadi
cybercell@paytm.com,https://paytm.com/water-bill-payment/ujjain-nagar-nigam-phed-water
cybercell@paytm.com,https://paytm.com/water-bill-payment/tumkur-city-corporation-water-and-ugd
cybercell@paytm.com,https://paytm.com/water-bill-payment/silvassa-municipal-council
cybercell@paytm.com,https://paytm.com/water-bill-payment/ranchi-municipal-corporation
cybercell@paytm.com,https://paytm.com/metro-card-recharge/mumbai-metro
cybercell@paytm.com,https://paytm.com/metro-card-recharge/delhi-metro
cybercell@paytm.com,https://paytm.com/water-bill-payment/punjab-municipal-corporation-council
cybercell@paytm.com,https://paytm.com/water-bill-payment/patna-municipal-corporation-gcc-tax
cybercell@paytm.com,https://paytm.com/water-bill-payment/pimpri-chinchwad-municipal-corporation-pcmc
